scopus_id,topic_id,topic_words,region,period,country,coverDate
2-s2.0-85124847737,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85124774022,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85124280186,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85124204074,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85124200492,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85123330689,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85122764939,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85122584404,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85122484417,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85122453466,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121878498,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85121833908,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121756275,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121728336,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121685834,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85121673789,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85121449240,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121383062,5,"speech, hearing, language, voice, recognition, sound, child, acoustic, feature, sign language",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85121379517,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85121378725,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85121120433,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85120966699,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85120641874,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85120572723,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85119990340,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85119892326,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85119390049,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85118933452,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85117604484,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85116567755,8,"journalism, news, journalist, medium, journalistic, content, artificial intelligence, artificial, intelligence, news medium",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85116552966,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85116493944,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85115621235,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85114893066,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85114813174,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85114359101,8,"journalism, news, journalist, medium, journalistic, content, artificial intelligence, artificial, intelligence, news medium",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85114016623,24,"fake, news, fake news, social, social medium, twitter, medium, bot, tweet, user",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85113260863,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85111692685,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85111666321,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85110815562,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85110537081,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85109347422,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85109341168,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85107765504,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85107143500,43,"network, sensor, edge, iot, node, wireless, wireless sensor, computing, device, latency",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85106222628,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85105443085,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85103568551,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85102358889,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85099924016,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85091837592,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85086329382,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105030860813,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105030839019,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105030830138,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105029774543,9,"library, academic library, service, academic, information, technology, li, university, artificial intelligence, intelligence",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026891445,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105026773381,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105025226030,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-105021256108,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105020865187,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105020763124,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105018762860,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105016339426,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105014857242,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105014856062,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105014852219,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105014847813,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105014845711,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105008327002,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105008294540,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105006848983,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105006838399,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105006805352,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105006805280,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105006805067,36,"personality, trait, personality trait, psychological, social, machine learning, machine, agreeableness, conscientiousness, social medium",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105006804324,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105006802394,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105006799494,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105006634507,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105006486697,34,"military, weapon, war, autonomous, international, warfare, autonomous weapon, state, intelligence, security",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105003402070,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105003296426,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105002441357,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-105002397898,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105000357230,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85214213414,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85197350179,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85165454848,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105000742234,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026705705,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026383187,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026380538,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026370818,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105026355214,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144270473,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85218774991,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85141653579,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85126619146,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85142538376,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144945714,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85143522846,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85148445360,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85142203881,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85141815689,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85141750786,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85171778380,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85128574950,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85127315664,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85145405503,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144587394,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85140887909,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85140443955,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85140299034,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85138800381,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85138782246,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85143987743,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85161354181,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85143396100,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85143380532,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85142529690,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85142188667,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85139826797,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85139597593,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85139594420,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85145782032,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85125897567,9,"library, academic library, service, academic, information, technology, li, university, artificial intelligence, intelligence",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85120033922,9,"library, academic library, service, academic, information, technology, li, university, artificial intelligence, intelligence",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85116193645,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85114512497,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85111042456,3,"tourism, tourist, hospitality, hotel, service, industry, destination, tourism industry, customer, experience",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85108155581,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144303724,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144263994,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105008560278,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105008549256,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105008539626,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105008524981,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85143448104,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85139245428,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85210424744,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85203719179,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85194193606,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192778831,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192734391,14,"music, musical, audio, education, teaching, creative, artificial, intelligence, learning, feature",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85182707783,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85175158835,38,"malaria, disease, outbreak, vector, parasite, public health, machine, specie, control, health",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85168250761,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85165053573,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85164949913,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85164839478,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85162934840,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85159035121,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85152721060,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85152715782,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85152710978,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85152661480,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85152469194,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85151520909,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85150949152,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85149797664,26,"quantum, quantum computing, classical, computing, machine, learning, machine learning, entanglement, computer, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85149692641,24,"fake, news, fake news, social, social medium, twitter, medium, bot, tweet, user",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85149557465,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85149516359,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85148667500,3,"tourism, tourist, hospitality, hotel, service, industry, destination, tourism industry, customer, experience",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85148005767,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85147771995,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85147360698,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85147224931,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85146982293,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85146845031,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85146461996,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85146454477,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85146388875,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85146195628,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85146192687,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85145602810,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145426091,38,"malaria, disease, outbreak, vector, parasite, public health, machine, specie, control, health",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145424932,25,"cell, microscopy, image, tissue, imaging, cellular, raman, phenotype, morphology, single",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145424818,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145417791,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85145415831,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85145397623,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85145385026,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85145378021,45,"tumor, brain, mri, image, imaging, segmentation, feature, resonance, magnetic resonance, classification",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145238575,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85145217779,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145173487,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85145108989,20,"eeg, seizure, signal, eeg signal, brain, feature, epilepsy, classification, accuracy, electroencephalography",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85145065197,35,"gender, bias, stereotype, woman, gender bias, female, gendered, male, representation, artificial",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85145052028,28,"sex, age, dental, forensic, skeletal, estimation, image, age estimation, teeth, accuracy",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145037380,33,"customer, chatbots, assistant, user, chatbot, voice, consumer, satisfaction, service, intention",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85145025425,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85145022837,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85145004988,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144977786,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144970161,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144955099,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144954123,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144945203,3,"tourism, tourist, hospitality, hotel, service, industry, destination, tourism industry, customer, experience",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144920907,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
