chunk_id,doc_id,country,region,year,period,stance,stance_confidence,score_risk,score_opportunity,score_balanced
Zimbabwe_National_AI_Strategy_chunk_2,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5113,0.3458,0.5113,0.1428
Zimbabwe_National_AI_Strategy_chunk_3,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6887,0.2333,0.6887,0.0781
Zimbabwe_National_AI_Strategy_chunk_4,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8283,0.0764,0.8283,0.0954
Zimbabwe_National_AI_Strategy_chunk_5,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.9511,0.0187,0.9511,0.0302
Zimbabwe_National_AI_Strategy_chunk_6,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.7135,0.7135,0.1818,0.1047
Zimbabwe_National_AI_Strategy_chunk_7,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,balanced,0.4349,0.4349,0.4119,0.1532
Zimbabwe_National_AI_Strategy_chunk_8,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7783,0.0972,0.7783,0.1245
Zimbabwe_National_AI_Strategy_chunk_9,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7252,0.0874,0.7252,0.1874
Zimbabwe_National_AI_Strategy_chunk_10,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5404,0.1288,0.5404,0.3308
Zimbabwe_National_AI_Strategy_chunk_11,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7693,0.1152,0.7693,0.1155
Zimbabwe_National_AI_Strategy_chunk_12,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8784,0.0461,0.8784,0.0754
Zimbabwe_National_AI_Strategy_chunk_13,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5839,0.2005,0.5839,0.2156
Zimbabwe_National_AI_Strategy_chunk_14,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6784,0.131,0.6784,0.1906
Zimbabwe_National_AI_Strategy_chunk_15,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7003,0.1416,0.7003,0.1581
Zimbabwe_National_AI_Strategy_chunk_16,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.5339,0.5339,0.3632,0.1029
Zimbabwe_National_AI_Strategy_chunk_17,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5894,0.1966,0.5894,0.2139
Zimbabwe_National_AI_Strategy_chunk_18,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5222,0.22,0.5222,0.2578
Zimbabwe_National_AI_Strategy_chunk_19,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.4893,0.288,0.4893,0.2227
Zimbabwe_National_AI_Strategy_chunk_20,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8057,0.0743,0.8057,0.12
Zimbabwe_National_AI_Strategy_chunk_21,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7364,0.1326,0.7364,0.1311
Zimbabwe_National_AI_Strategy_chunk_22,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7838,0.1088,0.7838,0.1074
Zimbabwe_National_AI_Strategy_chunk_23,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.5591,0.5591,0.315,0.1259
Zimbabwe_National_AI_Strategy_chunk_24,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7272,0.1365,0.7272,0.1362
Zimbabwe_National_AI_Strategy_chunk_25,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6161,0.1053,0.6161,0.2786
Zimbabwe_National_AI_Strategy_chunk_26,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6223,0.2121,0.6223,0.1656
Zimbabwe_National_AI_Strategy_chunk_27,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6411,0.2187,0.6411,0.1402
Zimbabwe_National_AI_Strategy_chunk_28,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8752,0.0549,0.8752,0.07
Zimbabwe_National_AI_Strategy_chunk_29,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,balanced,0.4469,0.4414,0.4469,0.1117
Zimbabwe_National_AI_Strategy_chunk_30,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6671,0.2004,0.6671,0.1326
Zimbabwe_National_AI_Strategy_chunk_31,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7733,0.101,0.7733,0.1257
Zimbabwe_National_AI_Strategy_chunk_32,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6989,0.112,0.6989,0.1891
Zimbabwe_National_AI_Strategy_chunk_33,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,balanced,0.48,0.2084,0.3116,0.48
Zimbabwe_National_AI_Strategy_chunk_34,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.9056,0.9056,0.0552,0.0392
Zimbabwe_National_AI_Strategy_chunk_35,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.9125,0.9125,0.0353,0.0522
Zimbabwe_National_AI_Strategy_chunk_36,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.7306,0.7306,0.1258,0.1436
Zimbabwe_National_AI_Strategy_chunk_37,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.6242,0.6242,0.3051,0.0706
Zimbabwe_National_AI_Strategy_chunk_38,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8205,0.1024,0.8205,0.0771
Zimbabwe_National_AI_Strategy_chunk_39,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5562,0.4124,0.5562,0.0314
Zimbabwe_National_AI_Strategy_chunk_40,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6555,0.1596,0.6555,0.185
Zimbabwe_National_AI_Strategy_chunk_41,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5995,0.1487,0.5995,0.2519
Zimbabwe_National_AI_Strategy_chunk_42,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8278,0.0705,0.8278,0.1017
Zimbabwe_National_AI_Strategy_chunk_43,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.776,0.776,0.1432,0.0808
Zimbabwe_National_AI_Strategy_chunk_44,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,risk_focused,0.591,0.591,0.3667,0.0422
Zimbabwe_National_AI_Strategy_chunk_45,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.4958,0.2818,0.4958,0.2224
Zimbabwe_National_AI_Strategy_chunk_46,Zimbabwe_National_AI_Strategy,Zimbabwe,Africa & Middle East,2024,post_chatgpt,balanced,0.4046,0.3592,0.4046,0.2362
Nigeria_National_AI_Strategy_2024_chunk_0,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6908,0.2262,0.6908,0.083
Nigeria_National_AI_Strategy_2024_chunk_1,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5879,0.2174,0.5879,0.1947
Nigeria_National_AI_Strategy_2024_chunk_2,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8603,0.0731,0.8603,0.0666
Nigeria_National_AI_Strategy_2024_chunk_3,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.942,0.0199,0.942,0.0381
Nigeria_National_AI_Strategy_2024_chunk_4,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8442,0.0444,0.8442,0.1115
Nigeria_National_AI_Strategy_2024_chunk_5,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.9191,0.0461,0.9191,0.0348
Nigeria_National_AI_Strategy_2024_chunk_6,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8832,0.0565,0.8832,0.0602
Nigeria_National_AI_Strategy_2024_chunk_7,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8636,0.0909,0.8636,0.0455
Nigeria_National_AI_Strategy_2024_chunk_8,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7376,0.1225,0.7376,0.1399
Nigeria_National_AI_Strategy_2024_chunk_9,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7621,0.1119,0.7621,0.126
Nigeria_National_AI_Strategy_2024_chunk_10,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.575,0.3272,0.575,0.0977
Nigeria_National_AI_Strategy_2024_chunk_11,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.6154,0.6154,0.3287,0.0559
Nigeria_National_AI_Strategy_2024_chunk_12,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8091,0.1015,0.8091,0.0894
Nigeria_National_AI_Strategy_2024_chunk_13,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6014,0.3062,0.6014,0.0924
Nigeria_National_AI_Strategy_2024_chunk_14,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6026,0.1998,0.6026,0.1976
Nigeria_National_AI_Strategy_2024_chunk_15,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6071,0.1555,0.6071,0.2374
Nigeria_National_AI_Strategy_2024_chunk_16,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.6901,0.6901,0.209,0.1009
Nigeria_National_AI_Strategy_2024_chunk_17,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.593,0.593,0.0959,0.3111
Nigeria_National_AI_Strategy_2024_chunk_18,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7589,0.1013,0.7589,0.1398
Nigeria_National_AI_Strategy_2024_chunk_19,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5291,0.2851,0.5291,0.1858
Nigeria_National_AI_Strategy_2024_chunk_20,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7728,0.0926,0.7728,0.1346
Nigeria_National_AI_Strategy_2024_chunk_21,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6556,0.1588,0.6556,0.1857
Nigeria_National_AI_Strategy_2024_chunk_22,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7731,0.1151,0.7731,0.1119
Nigeria_National_AI_Strategy_2024_chunk_23,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7172,0.181,0.7172,0.1018
Nigeria_National_AI_Strategy_2024_chunk_24,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6538,0.1398,0.6538,0.2064
Nigeria_National_AI_Strategy_2024_chunk_25,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7615,0.0742,0.7615,0.1643
Nigeria_National_AI_Strategy_2024_chunk_26,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.7679,0.0969,0.7679,0.1352
Nigeria_National_AI_Strategy_2024_chunk_27,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.723,0.723,0.218,0.059
Nigeria_National_AI_Strategy_2024_chunk_28,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.8018,0.0847,0.8018,0.1135
Nigeria_National_AI_Strategy_2024_chunk_29,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.5117,0.5117,0.4439,0.0444
Nigeria_National_AI_Strategy_2024_chunk_30,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,balanced,0.4193,0.3902,0.4193,0.1905
Nigeria_National_AI_Strategy_2024_chunk_31,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.5431,0.5431,0.4131,0.0438
Nigeria_National_AI_Strategy_2024_chunk_32,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.7902,0.7902,0.0898,0.12
Nigeria_National_AI_Strategy_2024_chunk_33,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.9333,0.9333,0.0277,0.039
Nigeria_National_AI_Strategy_2024_chunk_34,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.7674,0.7674,0.1042,0.1284
Nigeria_National_AI_Strategy_2024_chunk_35,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,balanced,0.4169,0.3153,0.2678,0.4169
Nigeria_National_AI_Strategy_2024_chunk_36,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5172,0.0709,0.5172,0.4119
Nigeria_National_AI_Strategy_2024_chunk_37,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.6479,0.2302,0.6479,0.1218
Nigeria_National_AI_Strategy_2024_chunk_38,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,opportunity_focused,0.5981,0.2988,0.5981,0.1031
Nigeria_National_AI_Strategy_2024_chunk_39,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.6566,0.6566,0.206,0.1374
Nigeria_National_AI_Strategy_2024_chunk_40,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.6677,0.6677,0.176,0.1563
Nigeria_National_AI_Strategy_2024_chunk_41,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,balanced,0.4614,0.3206,0.218,0.4614
Nigeria_National_AI_Strategy_2024_chunk_42,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,balanced,0.3878,0.3878,0.3805,0.2316
Nigeria_National_AI_Strategy_2024_chunk_43,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,balanced,0.4061,0.4061,0.2959,0.298
Nigeria_National_AI_Strategy_2024_chunk_44,Nigeria_National_AI_Strategy_2024,Nigeria,Africa & Middle East,2024,post_chatgpt,risk_focused,0.9472,0.9472,0.0388,0.014
UNESCO_Recommendation_Ethics_AI_2021_chunk_0,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.3861,0.365,0.3861,0.2489
UNESCO_Recommendation_Ethics_AI_2021_chunk_1,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.658,0.2827,0.658,0.0593
UNESCO_Recommendation_Ethics_AI_2021_chunk_2,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.6256,0.6256,0.2202,0.1542
UNESCO_Recommendation_Ethics_AI_2021_chunk_3,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.7985,0.1661,0.7985,0.0354
UNESCO_Recommendation_Ethics_AI_2021_chunk_4,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7844,0.7844,0.0583,0.1574
UNESCO_Recommendation_Ethics_AI_2021_chunk_5,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.6799,0.6799,0.1904,0.1297
UNESCO_Recommendation_Ethics_AI_2021_chunk_6,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.3804,0.3134,0.3062,0.3804
UNESCO_Recommendation_Ethics_AI_2021_chunk_7,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.4999,0.1598,0.3403,0.4999
UNESCO_Recommendation_Ethics_AI_2021_chunk_8,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.422,0.1781,0.422,0.3999
UNESCO_Recommendation_Ethics_AI_2021_chunk_9,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.4732,0.2471,0.4732,0.2797
UNESCO_Recommendation_Ethics_AI_2021_chunk_10,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7418,0.7418,0.1749,0.0833
UNESCO_Recommendation_Ethics_AI_2021_chunk_11,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.5876,0.5876,0.1384,0.274
UNESCO_Recommendation_Ethics_AI_2021_chunk_12,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.399,0.2911,0.3099,0.399
UNESCO_Recommendation_Ethics_AI_2021_chunk_13,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.4575,0.4575,0.2277,0.3148
UNESCO_Recommendation_Ethics_AI_2021_chunk_14,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.5197,0.2413,0.5197,0.239
UNESCO_Recommendation_Ethics_AI_2021_chunk_15,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7283,0.7283,0.1601,0.1117
UNESCO_Recommendation_Ethics_AI_2021_chunk_16,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7313,0.7313,0.0891,0.1796
UNESCO_Recommendation_Ethics_AI_2021_chunk_17,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.4924,0.4924,0.2809,0.2266
UNESCO_Recommendation_Ethics_AI_2021_chunk_18,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.4771,0.4771,0.315,0.2079
UNESCO_Recommendation_Ethics_AI_2021_chunk_19,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7071,0.7071,0.1255,0.1674
UNESCO_Recommendation_Ethics_AI_2021_chunk_20,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.4728,0.3105,0.4728,0.2167
UNESCO_Recommendation_Ethics_AI_2021_chunk_21,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.6678,0.2215,0.6678,0.1106
UNESCO_Recommendation_Ethics_AI_2021_chunk_22,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.5244,0.5244,0.3137,0.1619
UNESCO_Recommendation_Ethics_AI_2021_chunk_23,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.7746,0.1109,0.7746,0.1145
UNESCO_Recommendation_Ethics_AI_2021_chunk_24,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,opportunity_focused,0.5372,0.195,0.5372,0.2678
UNESCO_Recommendation_Ethics_AI_2021_chunk_25,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.4475,0.4475,0.1553,0.3972
UNESCO_Recommendation_Ethics_AI_2021_chunk_26,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.6529,0.6529,0.2654,0.0817
UNESCO_Recommendation_Ethics_AI_2021_chunk_27,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.6679,0.6679,0.1543,0.1778
UNESCO_Recommendation_Ethics_AI_2021_chunk_28,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.8548,0.8548,0.0388,0.1063
UNESCO_Recommendation_Ethics_AI_2021_chunk_29,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.7291,0.7291,0.2123,0.0585
UNESCO_Recommendation_Ethics_AI_2021_chunk_30,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.6346,0.6346,0.1947,0.1707
UNESCO_Recommendation_Ethics_AI_2021_chunk_31,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,risk_focused,0.8538,0.8538,0.0714,0.0748
UNESCO_Recommendation_Ethics_AI_2021_chunk_32,UNESCO_Recommendation_Ethics_AI_2021,UNESCO,International,2021,pre_chatgpt,balanced,0.4017,0.4017,0.3043,0.2939
OECD_AI_Principles_2023_chunk_0,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.9173,0.0259,0.9173,0.0569
OECD_AI_Principles_2023_chunk_1,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.8711,0.0363,0.8711,0.0925
OECD_AI_Principles_2023_chunk_2,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.5572,0.3857,0.5572,0.0571
OECD_AI_Principles_2023_chunk_3,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,risk_focused,0.6918,0.6918,0.19,0.1182
OECD_AI_Principles_2023_chunk_4,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.7774,0.1611,0.7774,0.0615
OECD_AI_Principles_2023_chunk_5,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.4728,0.1725,0.4728,0.3547
OECD_AI_Principles_2023_chunk_6,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,risk_focused,0.5139,0.5139,0.3482,0.1379
OECD_AI_Principles_2023_chunk_7,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,balanced,0.4451,0.4451,0.3448,0.21
OECD_AI_Principles_2023_chunk_8,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.7921,0.1,0.7921,0.1078
OECD_AI_Principles_2023_chunk_9,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,opportunity_focused,0.5162,0.2544,0.5162,0.2295
OECD_AI_Principles_2023_chunk_10,OECD_AI_Principles_2023,OECD,International,2023,post_chatgpt,balanced,0.4321,0.2673,0.3006,0.4321
G7_Hiroshima_AI_Process_Guiding_Principles_2023_chunk_0,G7_Hiroshima_AI_Process_Guiding_Principles_2023,G7,International,2023,post_chatgpt,risk_focused,0.7278,0.7278,0.2221,0.0501
G7_Hiroshima_AI_Process_Guiding_Principles_2023_chunk_1,G7_Hiroshima_AI_Process_Guiding_Principles_2023,G7,International,2023,post_chatgpt,risk_focused,0.7969,0.7969,0.1061,0.097
G7_Hiroshima_AI_Process_Guiding_Principles_2023_chunk_2,G7_Hiroshima_AI_Process_Guiding_Principles_2023,G7,International,2023,post_chatgpt,risk_focused,0.5239,0.5239,0.3179,0.1582
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_0,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,opportunity_focused,0.7875,0.2022,0.7875,0.0103
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_1,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,risk_focused,0.8138,0.8138,0.0563,0.1299
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_2,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,balanced,0.4377,0.4377,0.2487,0.3136
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_3,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,opportunity_focused,0.4818,0.3368,0.4818,0.1813
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_4,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,risk_focused,0.6197,0.6197,0.2162,0.1641
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_5,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,risk_focused,0.7314,0.7314,0.1485,0.1201
CouncilOfEurope_AI_Framework_Convention_CETS225_2024_chunk_6,CouncilOfEurope_AI_Framework_Convention_CETS225_2024,Council of Europe,International,2024,post_chatgpt,balanced,0.3958,0.3596,0.3958,0.2446
