id	label	weight
19378	Northern University of Business and Technology Khulna	1
19379	Banner - University Medical Center Tucson	1
19380	College of Electronic Technology Bani Walid	1
19381	Woolcock Institute of Medical Research	1
19382	National Institutes of Biomedical Innovation, Health and Nutrition	1
19383	Fujisawa Plant	1
19384	Division of Planning and Permitting	1
19385	University of Belize	1
19386	Rhode Island College	1
19387	Libyan Center for Engineering Research and Information Technology	1
19388	Apartments.com	1
19389	Impressive Digital	1
19390	Batı Akdeniz Agricultural Research Institute	1
19391	Carbon Neutrality and Eco-Environmental Technology Innovation Center of Qingdao	1
19392	Islacare Ltd	1
19393	Central and North West London NHS Foundation Trust	1
19394	Planning Engineer at Riyadh Factory Aluminum System	1
19395	Qingdao Huangdao District Central Hospital	1
19396	Stamford Internation al University (Thailand)	1
19397	School of Information Science and Engineering	1
19398	Wachamo University	1
19399	KNS Institute of Technology	1
19400	Institute for Pharmacology and Preventive Medicine	1
19401	LKH-Universitätsklinikum Graz	1
19402	Terracon Consultants, Inc.	1
19403	Mid-Valley Family Practice	1
19404	Breast Diseases Research Center (SUMS)	1
19405	SBUMS Cancer Research Center	1
19406	VIVE – The Danish Center of Social Science Research	1
19407	CasaLuker S.A.	1
19408	CSIC - Instituto de Agroquímica y Tecnología de Alimentos (IATA)	1
19409	Santa Maria Hospital	1
19410	The Intellectual Property Promotion Service Center of Pidu District	1
19411	National Institute of Advanced Industrial Science and Technology, Chubu	1
19412	Sinhan University	1
19413	Universitas Sembilanbelas November Kolaka	1
19414	Aawaaz Education Services	1
19415	Composition	1
19416	Kharkiv I. Kotlyarevsky National University of Arts	1
19417	Kharkiv State Academy of Culture	1
19418	Anthea Hospital	1
19419	Chuxiong Normal University	1
19420	Jiaxing Vocational and Technical College	1
19421	Yangzhou University Medical College	1
19422	Hubei Industrial Polytechnic	1
19423	Universidad de Huánuco	1
19424	Ministry of Emergency Management	1
19425	Universidad Nacional de Itapúa	1
19426	Municipal Hospital Dr. Diego Thompson	1
19427	Guangdong Provincial Key Laboratory of Electronic Functional Materials and Devices	1
19428	Shanxi Key Laboratory of Advanced Semiconductor Optoelectronic Devices and Integrated Systems	1
19429	Yangxin County People's Hospital	1
19430	Tees Esk and Wear Valleys NHS Foundation Trust	1
19431	Facultad Latinoamericana de Ciencias Sociales SEDE Argentina	1
19432	State-Owned Assets Supervision and Administration Commission of the State Council	1
19433	BCBL – Basque Center on Cognition, Brain and Language	1
19434	Universidad Torcuato Di Tella	1
19435	Penitentiary Academy of Ukraine	1
19436	Institute of Pedagogy of the National Academy of Educational Sciences of Ukraine	1
19437	Naval Undersea Warfare Center Division Newport	1
19438	University of Ben M’sick	1
19439	Beijing Yong’an Communication Technology Co., Ltd	1
19440	Escola Superior de Media Artes e Design	1
19441	Universitas Prasetiya Mulya	1
19442	The University of Alabama System	1
19443	Texas A&M University Health Science Center	1
19444	Bavarian State Department of Monuments and Sites	1
19445	Center for Advanced Technologies	1
19446	Universiti Putra Malaysia Kampus Bintulu Sarawak	1
19447	Stomatological Hospital, Southern Medical University	1
19448	Pamela Youde Nethersole Eastern Hospital	1
19449	Institut National de Psychiatrie Légale Philippe-Pinel	1
19450	Institut Universitaire de Santé Mentale de Montréal	1
19451	Bihar Engineering University, Patna	1
19452	IIMT University, Meerut	1
19453	Universidad Católica Santo Domingo	1
19454	Instituto Tecnológico de Santo Domingo - INTEC	1
19455	Pontificia Universidad Católica Madre y Maestra	1
19456	Escola Superior de Artes e Design	1
19457	Universidad Autónoma Chapingo	1
19458	Tianjin Social Science Laboratory of Students' Mental Development and Learning	1
19459	Flinders Health and Medical Research Institute	1
19460	Queen Elizabeth Hospital Hong Kong	1
19461	National Engineering Research Center of Dredging Technology and Equipment	1
19462	CHEC Dredging Co. Ltd.	1
19463	Andalusian Institute of Research and Innovation in Tourism	1
19464	Barleti University	1
19465	Saarland Cancer Registry	1
19466	Partner Site Mannheim-Heidelberg-Ulm	1
19467	North York General Hospital	1
19468	Hong Kong Hospital Authority	1
19469	CAIC	1
19470	Mercedes-Benz AG	1
19471	Delaware Energy Institute	1
19472	Wuhan Planning & Design Institute (Wuhan Transportation Development Strategy Institute)	1
19473	Rhodium Group	1
19474	Ignacy Mościcki University of Applied Sciences in Ciechanów	1
19475	Instituto Tecnológico Autónomo de México	1
19476	Instituto de Ecología, UNAM	1
19477	Indonesian Oil Palm Research Institute (IOPRI)	1
19478	Undp	1
19479	Universitas Bandar Lampung	1
19480	SRF Consulting Group	1
19481	Korea National Stem Cell Bank	1
19482	Hainan Center for Tropical Diseases Research (Hainan Sub-Center of Chinese Center for Tropical Diseases Research)	1
19483	Alphidence Capital Ltd.	1
19484	Disruptive Futures Institute	1
19485	AXA	1
19486	Regional Research and Innovation Agency	1
19487	Nusa Mandiri University	1
19488	Quantitative Research at AllianceBernstein LP in New York	1
19489	College of Basic Education	1
19490	(CoC)	1
19491	Kibbutzim Seminary College	1
19492	Sh.Ualikhanov Kokshetau University	1
19493	Asfendiyarov Kazakh National Medical University	1
19494	Universitas Siber Asia	1
19495	Universitas Kristen Indonesia	1
19496	Helensburgh CMHT	1
19497	Gartnavel Royal Hospital	1
19498	Universidade Federal do Agreste de Pernambuco	1
19499	Centelli	1
19500	Florio Research	1
19501	Institute of Biological & Medical Engineering, Guangdong Academy of Sciences	1
19502	National School of Architecture of Tetouan	1
19503	Instituto de Estudos de Reabilitação em Fonoaudiologia - Mataró	1
19504	GECC	1
19505	School of Advertising	1
19506	North-Chiang Mai University	1
19507	Nanchang Institute of Science and Technology	1
19508	Higher Institute of Management	1
19509	Indiana University School of Informatics and Computing	1
19510	Tatung University	1
19511	Candidate of Pedagogic Sciences	1
19512	D.A.V. College, Kanpur	1
19513	Universitatea HYPERION	1
19514	Faculty of Social Sciences and Liberal Arts	1
19515	UCSI College	1
19516	Grupo de Investigación en Optimización Combinatoria e Inteligencia Artificial (OPTIMIA)	1
19517	SKK Graduate School of Business	1
19518	Jiayin BioTechnology Co., LTD	1
19519	Ministry of Science and Higher Education	1
19520	Investigador independiente	1
19521	Universidad del Pacifico, Ecuador	1
19522	Universidad Técnica del Norte	1
19523	Hôpital Universitaire International Cheikh Khalifa	1
19524	Community Dentistry Department BADC	1
19525	Instituto de Educação, Universidade de Lisboa	1
19526	Doctora de Investigación en Ciencias Sociales con Mención en Ciencia Política por la Facultad La-tinoamericana de Ciencias Sociales	1
19527	Guangzhou Institute of Blue Energy	1
19528	NanJing XiaoZhuang University	1
19529	Institute Business and Technology Pelita Indonesia	1
19530	Aichi Institute of Technology	1
19531	Gordon S. Lang School of Business and Economics	1
19532	Max Stern Academic College of Emek Yezreel	1
19533	Auban Moët Hospital	1
19534	Evaluation des Technologies de Santé et des Pratiques Médicales (METRICS)	1
19535	The Royal Eswatini Police Services	1
19536	Universitas Jenderal Achmad Yani	1
19537	Dataforce Verlagsgesellschaft für Business Informationen mbH (Dataforce)	1
19538	Vall d‘Hebron Institut de Oncologia	1
19539	Pranveer Singh Institute of Technology	1
19540	Institut de Recerca contra la Leucèmia Josep Carreras (IJC)	1
19541	College of Business, King Abdulaziz University	1
19542	Israel Antiquities Authority	1
19543	Eastern R&D Center	1
19544	Kenya Revenue Authority	1
19545	Administrativas y Contables	1
19546	Hospital Pediátrico Docente Juan Manuel Márquez	1
19547	Especialista en genética clínica. Centro Provincial de Genética Médica Santiago de Cuba	1
19548	Escuela Superior de Saúde Castelo (ESSCA)	1
19549	Institución Albera Salut	1
19550	CRIT-Occidente	1
19551	Centro Provincial de Genética Médica de Villa Clara	1
19552	Hospital Materno Infantil Manuel Piti Fajardo	1
19553	Instituto Superior Politécnico “Alvorecer da Juventude” (ISPAJ)	1
19554	Centro Nacional de Genética Médica	1
19555	Maynooth International Engineering College	1
19556	Unidad de Investigación	1
19557	Hospital Los Madroños	1
19558	Faculty of Applied Sciences-Ait Melloul	1
19559	Ministerio de educación	1
19560	Escuela Superior Politécnica del Ejército	1
19561	Policy	1
19562	Universidad delAtlántico	1
19563	Universitas Muhammadiyah Berau	1
19564	Government Polytechnic	1
19565	University College of Literature & Arts	1
19566	Universidad de Diseño, Innovación y Tecnología	1
19567	Hunan Institute of Traffic Engineering	1
19568	PE Faculty	1
19569	School Nurse/SPED Teacher	1
19570	Sulu State College	1
19571	Bukidnon State University	1
19572	Mindanao State University	1
19573	National Technological Institute of Mexico	1
19574	Physikalisch-Technische Bundesanstalt	1
19575	International University	1
19576	St. Francis College	1
19577	mBrainTrain LLC	1
19578	High Institute of Nursing Professions and Health Techniques Annex Taza	1
19579	Worldwide Consulting	1
19580	Afghan Telecom	1
19581	Salam University	1
19582	Institut Teknologi Mitra Gama	1
19583	Universitas Adzkia	1
19584	Pentester and Read Team Operator at A2SECURE	1
19585	Center For Capital Social Safety	1
19586	Security University of China	1
19587	Hebei Happy Consumer Finance Co. Ltd.	1
19588	Rollins College	1
19589	Universiteti i Prizrenit	1
19590	SRR & CVR Govt. Degree College	1
19591	Zerow Group	1
19592	Centre for Clinical Epidemiology and Evaluation	1
19593	Praxis Sukale & Markthaler	1
19594	Partner Site Ulm	1
19595	Florida Memorial University	1
19596	Ministry of Higher Education	1
19597	CBMA	1
19598	Dokkyo Medical University	1
19599	City of Malabon University	1
19600	Shenzhen Health Development Research and Data Management Center	1
19601	Khmelnytskyi Cooperative Trade and Economic Institute	1
19602	Classic Private University	1
19603	Drohobych Ivan Franko State Pedagogical University	1
19604	NETSOL Technologies Inc.	1
19605	Hailey College of Commerce	1
19606	Higher Institute of Technological Studies of Kef	1
19607	CSJMU	1
19608	D Y Patil International University	1
19609	KPC Medical College & Hospital	1
19610	Hong Kong Sanatorium and Hospital	1
19611	Anurag Engineering College	1
19612	PSG College of Nursing, Coimbatore	1
19613	Planning Commission India	1
19614	Baliwag Polytechnic College	1
19615	De La Salle Araneta University	1
19616	Krishna Institute of Pharmacy and Sciences	1
19617	Universidad Técnica “Luis Vargas Torres” de Esmeraldas	1
19618	College of Nanotechnology, Science, and Engineering	1
19619	Higher Education Institute	1
19620	Faculty of Foreign Languages	1
19621	Nakhchivan State University	1
19622	Muscat University	1
19623	Kirklareli Üniversitesi	1
19624	First Capital University of Bangladesh	1
19625	Bangabandhu Sheikh Mujib Medical University	1
19626	Consorcio Parque de las Ciencias	1
19627	Shail Group	1
19628	Sakarya University Technology Development Zones Esentepe Quarter	1
19629	Huawei Technologies Canada Co., Ltd.	1
19630	School of Electrical Engineering and Automation, Harbin Institute of Technology	1
19631	Eighth Geological Brigade of Hubei Geological Bureau	1
19632	Government Polytechnic College	1
19633	Barasat Government College	1
19634	Sa’adah University	1
19635	Modern Specialized University	1
19636	Fakultetet Health	1
19637	Istituto Di Biologia E Biotecnologia Agraria, Milan	1
19638	Universiti Keusahawanan Koperasi Malaysia	1
19639	Dayananda Sagar College of Arts, Science & Commerce	1
19640	Private Dental Office	1
19641	College of Dental Medicine, Qatar University	1
19642	Gandhi Institute of Technological Advancement (GITA) Autonomous College	1
19643	BioXpedia A/S	1
19644	Healthcare Trust of the Autonomous Province of Trento	1
19645	Campo de Gibraltar Health Trust	1
19646	Toyama Prefectural University	1
19647	BPUT, Parala Maharaja Engineering College	1
19648	Greenfield Community College	1
19649	Wuyang County Government Kindergarten	1
19650	The Australian Centre for Behavioural Research in Diabetes	1
19651	Universidad Europea de Canarias	1
19652	Escuela Nacional de Experimentación y Realización Cinematográfica	1
19653	University Film and Video Association	1
19654	Loyola University New Orleans	1
19655	Instituto Superior Miguel Torga	1
19656	FN Herstal	1
19657	JSC «Center for Military-Strategic Studies»	1
19658	VERSES	1
19659	Quantum Core	1
19660	South Ukrainian National Pedagogical University named after K. D. Ushynsky	1
19661	Eastern Health	1
19662	Lions Eye Institute, Perth	1
19663	Institut Agama Islam Negeri Lhokseumawe	1
19664	Baewha Women's University	1
19665	Endurance Coach GmbH	1
19666	iSyncBrain	1
19667	Applied Psychophysiology Education (APEd)	1
19668	Southeastern Neurofeedback Institute	1
19669	Missouri Baptist University	1
19670	Saybrook University	1
19671	Hubei Key Laboratory of Genetics and Molecular Mechanisms of Cardiological Disorders	1
19672	Xcare Group Practices	1
19673	Intelligent Policing Key Laboratory of Sichuan Province	1
19674	Cambridge Centre of Artificial Intelligence in Medicine	1
19675	Armed Forces Hospital Al-Kharj	1
19676	People's Republic of China	1
19677	Ghousia Institute of Technology for Women	1
19678	School of Chemistry	1
19679	Jiaozhou City Transportation Bureau	1
19680	Sichuan Police College	1
19681	Rattana Bundit University	1
19682	Janáček Academy of Performing Arts	1
19683	MONREPOS	1
19684	mk.landschaft	1
19685	Hochschule Weihenstephan-Triesdorf	1
19686	Office of Academic Affairs	1
19687	Capgemini	1
19688	School of Theology and Ministry	1
19689	Thanthai Periyar Government Arts and Science College (Autonomous)	1
19690	Gazipur Digital University	1
19691	Institute of Strategic Studies	1
19692	University of Music and Performing Arts Munich	1
19693	Aleph Alpha	1
19694	Almaty Academy of Internal Affairs of the Republic of Kazakhstan named after Makana Esbulatova	1
19695	Advanced Institute of Manufacturing with High-Tech Innovations	1
19696	Universidade Estadual do Piaui	1
19697	Robotics and Artificial Intelligence	1
19698	The Xpress Train Sdn Bhd	1
19699	Wangi Lai PLT	1
19700	Candidate of Physical and Mathematical Sciences	1
19701	Electronics and Space Technologies	1
19702	Pradhan Mantri Schools for Rising India Government Senior Secondary School	1
19703	Government P.G. College for Women	1
19704	Lebanon Valley College	1
19705	Gettysburg College	1
19706	Geetanjali College of Engineering	1
19707	Women University of Azad Jammu & kashmir Bagh	1
19708	Statistiska Institutionen	1
19709	Örebro University School of Business	1
19710	Beijing Obstertrics and Gynecology Hospital, Capital Medical University	1
19711	Kyoto University of Education	1
19712	Institut Agama Islma Negeri Parepare	1
19713	UCYP University	1
19714	Universitas Pembinaan Masyarakat Indonesia	1
19715	School of International Business	1
19716	Royal College of Physicians, London	1
19717	University of Minnesota Crookston	1
19718	FEU Institute of Technology	1
19719	Lyon College	1
19720	K.R. Manglam University	1
19721	GNIOT Institute of Professional Studies	1
19722	Technical and Vocational Training Corporation	1
19723	Institut Agama Islam Negeri Bone	1
19724	Sigli	1
19725	Faculty of Humanities and Social Sciences Ibn Tufail	1
19726	Okayama University Medical School	1
19727	Institute for Globally Distributed Open Research and Education (IGDORE)	1
19728	Universidad de Palermo	1
19729	Ecole Nationale des Sciences Appliquées de Tanger	1
19730	Marquette University	1
19731	IITB-Monash Research Academy	1
19732	Unidad Educativa Nuevo Ecuador	1
19733	Islamic Azad University, Shahrood Branch	1
19734	Pelabuhan Indonesia (Pelindo)	1
19735	Zhaotong Fire and Rescue Detachment	1
19736	National Hepatology and Tropical Medicine Research Institute	1
19737	Al-Sabah Hospital	1
19738	Facultad de Formación del Profesorado y Educación	1
19739	Leibniz Institute for Research and Information in Education	1
19740	St. Mary's Hospital Center	1
19741	National Hospital Organization, Japan	1
19742	Instituto de Ciência e Tecnologia Itaú	1
19743	Bundelkhand Institute Of Engineering & Technology, Jhansi	1
19744	Shanghai Medical College Fudan University	1
19745	S.I. Newhouse School of Public Communications	1
19746	Mahatma Gandhi Mission Charitable Trust	1
19747	Azerbaijan National Aerospace Agency	1
19748	Institute of Soil Science and Agrochemistry Ministry of Science and Education Republic of Azerbaijan	1
19749	Hankook General Hospital	1
19750	Universitas Winaya Mukti	1
19751	Siddhartha Institute of Technology & Sciences	1
19752	Royal Commission Health Services Program	1
19753	International University named after K.Sh. Toktomamatov	1
19754	Osh Technological University	1
19755	ECE	1
19756	Rungta College of Engineering & Technology, Bhilai	1
19757	Mitchell College of Business	1
19758	Dr Ambedkar Institute of Hotel Management Catering and Nutrition	1
19759	Strategy and Institutional Development Center	1
19760	Institut Agama Islam Negeri Fattahul Muluk Papua	1
19761	Centro Universitário Belas Artes de São Paulo	1
19762	Escola Superior de Propaganda e Marketing	1
19763	Assam Agricultural University	1
19764	Universitas PTIQ Jakarta	1
19765	Catholic University of Eichstät-Ingolstadt	1
19766	Institut za Nuklearne Nauke Vinca	1
19767	Desenvolvimento e Pesquisa (IDP)	1
19768	Universitas Prima Indonesia	1
19769	Universitetssykehuset Nord-Norge	1
19770	V.M.Glushkov Institute of Cybernetics	1
19771	IAIN Kerinci	1
19772	Universitas Islam Negeri Mataram	1
19773	Urgench State Pedagogical Institute	1
19774	State Tax University	1
19775	Jaipur Engineering College & Research Center	1
19776	Widyagama Husada College of Health	1
19777	Asia e University	1
19778	Universitas Widyagama Malang	1
19779	Centre Interuniversitaire de Recherche sur les Rseaux d'Entreprise la Logistique et le Transport	1
19780	Centre de Recerca Ecològica i Aplicacions Forestals (CREAF-CERCA)	1
19781	State Scientific Research Institute of Armament And Military Equipment Testing and Certification	1
19782	Armed Forces of Ukraine	1
19783	Eszterházy Károly University Faculty of Education	1
19784	Ministry of Health Republic of Turkey	1
19785	Gnosis Data Analysis	1
19786	Flexible Work Solutions	1
19787	College of Creative Design	1
19788	Islamic Azad University, Takestan Branch	1
19789	Hatay Mustafa Kemal University	1
19790	Hult International Business School, Dubai	1
19791	21st Century GIS Academy	1
19792	University of Marketing and Distribution Sciences	1
19793	Mediterranean University Research Centre	1
19794	Digital Finance Academy	1
19795	Zamboanga State College of Marine Sciences and Technology	1
19796	Zamboanga Peninsula Polytechnic State University	1
19797	Jose Rizal Memorial State University	1
19798	Western Mindanao State University	1
19799	Malong District No.1 Middle School	1
19800	Graduate School of Applied and Professional Psychology	1
19801	The Islamic University	1
19802	Flanders Make	1
19803	King Mongkut's University of Technology	1
19804	South-East Asia University	1
19805	UNISUAM	1
19806	Ministério da Defesa	1
19807	Nepal Philosophical Research Center	1
19808	Apex Professional University	1
19809	Cambridge Cognition	1
19810	Universitas Persada Indonesia YAI Jakarta, Indonesia	1
19811	Guangdong HUST Industrial Technology Research Institute	1
19812	Istituto Nazionale Riposo e Cura Anziani	1
19813	University Giustino	1
19814	Hybrid Intelligence	1
19815	Istituto Per Le Tecnologie Didattiche, Genoa	1
19816	Software Policy and Research Institute	1
19817	University of Rome LUMSA	1
19818	Faculty of Sciences and Technology	1
19819	Muhammadiyah University of Purwokerto	1
19820	University Muhammadiyah Purwokerto	1
19821	Yala Rajabhat University	1
19822	IIRIC	1
19823	Ecole Nationale des Sciences Appliquées	1
19824	Chengdu Planning Research and Application Technology Center	1
19825	Amazon Development Centre (India) Pvt. Ltd.	1
19826	Universidad Nacional Agraria de la Selva-Perú	1
19827	Universidad Nacional del JuliacUNAJ	1
19828	Institute of International and Development Studies	1
19829	Diagnocat Inc	1
19830	OptiLog	1
19831	Brest Business School	1
19832	Zibo Normal College	1
19833	Private University of Marrakech	1
19834	Academia de Studii Economice din Republica Moldova	1
19835	University of New York Tirana	1
19836	Prasetiya Mulya Business School	1
19837	Batterjee Medical College	1
19838	Universidad Nacional Daniel Alcides Carrión	1
19839	Universitas Muhammadiyah Surabaya	1
19840	Inait SA	1
19841	Karpaga Vinayaga College of Engineering and Technology	1
19842	National Research Institute of Police Science	1
19843	Plimes	1
19844	Swiss Coordination Centre for Research in Education	1
19845	Institut Universitaire de Cardiologie et de pneumologie de Québec - Université Laval	1
19846	Institut de Recherche Paul Bocuse	1
19847	Tsukuba Medical Center	1
19848	College of Human Sciences	1
19849	Sistemas Cognitivos SA	1
19850	Advance Concussion Clinic	1
19851	Società italiana di Radiologia Medica e Interventistica	1
19852	Hebei Tangshan Hydrology and Water Resources Survey Research Center	1
19853	Tangshan Key Laboratory of Resources and Environmental Remote Sensing	1
19854	Meiji Gakuin University	1
19855	Seirei Fuji Hospital	1
19856	Collaborative Innovation Center of Green Development and Ecological Restoration of Mineral Resources	1
19857	Gyeonggi Research Institute	1
19858	VALOSSA LABS OY	1
19859	Suzhou City University	1
19860	Belarusian National Technical University	1
19861	The Artificial Third Institute	1
19862	College of Fine Arts	1
19863	Division of the Social Sciences, The University of Chicago	1
19864	Department of Sociology, The University of Chicago	1
19865	Hebei Industrial Technology Institute of Mine Ecological Remediation	1
19866	Hunan Museum	1
19867	Bursa Teknik University	1
19868	The Lisbon Council	1
19869	Institute for Anthropological Research	1
19870	Fizinių ir Technologijos Mokslų Centras	1
19871	VIlniaus Universiteto Verslo Mokykla	1
19872	University of Montana - Western	1
19873	University of Engineering & Management Jaipur	1
19874	Dicastery for Culture and Education	1
19875	Implantology and Biomaterial Research Foundation	1
19876	Independent Research Scientist	1
19877	Leicester General Hospital	1
19878	College of Life Sciences	1
19879	Liuzhou Chinese Medicine Hospital	1
19880	Mahachulalongkornrajavidyalaya University	1
19881	Bayer Research and Innovation Center	1
19882	Saudi Water Authority (WTIIRA-SWA)	1
19883	Vechta Institute of Sustainability Transformation in Rural Areas	1
19884	Sentinel U	1
19885	Relativ	1
19886	Universidad Europea de Valencia	1
19887	Bangladesh Council of Scientific and industrial Research (BCSIR)	1
19888	Sustainability Education and Transdisciplinary Research Institute	1
19889	Sussex Business School	1
19890	Helmholtz Centre Potsdam	1
19891	Universität Vechta	1
19892	Dubai eGovernment, Dubai Police	1
19893	Nakornluang Polytechnic College	1
19894	Sukhothai Thammatirat Open University	1
19895	Centre Armand-Frappier Santé Biotechnologie	1
19896	Busan Development Institute	1
19897	Shanghai Institute of Optics and Fine Mechanics Chinese Academy of Sciences	1
19898	Qinghai Provincial Institute of Cultural Relics and Archaeology	1
19899	China Renewable Energy Engineering Institute	1
19900	Université Française d’Égypte	1
19901	Zhytomyr Ivan Franko State University	1
19902	Microsoft AI for Good Lab	1
19903	College of the Environment	1
19904	University of the Virgin Islands	1
19905	Modern University for Technology	1
19906	October University	1
19907	Modern Academy of Engineering and Technology	1
19908	Institute of Electrical Engineering, Chinese Academy of Sciences	1
19909	Xinjiang Laboratory of Lake Environment and Resources in Arid Zone	1
19910	Ministerio de Economía y Finanzas	1
19911	Bereich Bau und Umwelt	1
19912	Raj Kumar Goel institute of Technology	1
19913	JusGov Centro de Investigação em Justiça e Governação	1
19914	HyLab – Green Hydrogen Collaborative Laboratory	1
19915	“Institute of Parliamentarism” of the Department of Material and Technical Support	1
19916	Jinling Institute of Technology	1
19917	Oslo Municipality (OsloBygg KF)	1
19918	Norwegian Asthma and Allergy Association	1
19919	Üniversiteler Mahallesi	1
19920	Hunan Provincial Maternal and Child Health Care Hospital	1
19921	State Key Laboratory of Extreme Photonics and Instrumentation	1
19922	Beijing Key Laboratory for Interdisciplinary Research in Gastrointestinal Oncology (BLGO)	1
19923	Otto Loewi Research Center for Vascular Biology	1
19924	Sensome	1
19925	Laboratoire d'Hydrodynamique de l'Ecole Polytechnique	1
19926	Centre de Nanosciences et de Nanotechnologies	1
19927	Guangzhou Municipal Institute of Cultural Heritage and Archaeology	1
19928	Department of Sociology	1
19929	Hangzhou Linping District Hospital of Integrated Traditional Chinese and Western Medicine	1
19930	Intuita	1
19931	Institut Teknologi Sumatera (ITERA)	1
19932	Beijing Municipal Transportation Operations Coordination Center	1
19933	Beijing	1
19934	Institute of Space and Technology	1
19935	Hassan Sohaib Murad School of Business	1
19936	ServiceNow	1
19937	Savannah River Ecology Laboratory	1
19938	Minnesota State University Moorhead	1
19939	Danish Finance Institute	1
19940	Hunan Provincial Institute of Cultural Relics and Archaeology	1
19941	Department of Software Technology, TU Delft	1
19942	Indian Institute of Science Education and Research Kolkata	1
19943	Cyprus Ministry of Education, Culture, Sport and Youth	1
19944	University of Limassol	1
19945	Századvég Foundation	1
19946	Zuyd Hogeschool	1
19947	Institute for Social Science Research	1
19948	Xingtai Central Hospital	1
19949	Binzhou Medical University	1
19950	Featured Think Tank Project of Ordinary Universities in Guangdong Province - Guangdong Land Institution and Rural Revitalization Research Institute	1
19951	Superbo AI	1
19952	Clinical Research Center for Skull Base Surgery and Neuro-oncology in Hunan Province	1
19953	Analytical AI, LLC	1
19954	China Hydropower Engineering Consulting Corporation	1
19955	Achlys Inc.	1
19956	Kilis 7 Aralik Üniversitesi	1
19957	Jagan Institute of Management Studies	1
19958	Jagan Nath University, Jaipur	1
19959	Guangdong Province Key Laboratory of Fermentation and Enzyme Engineering	1
19960	State Key Laboratory of Pulp and Paper Engineering	1
19961	Hunan Academy of Chinese Medicine	1
19962	Department of Bioengineering and Therapeutic Sciences	1
19963	CSIC-UPV/EHU - Centro de Física de Materiales (CFM)	1
19964	Department of Chemical and Biological Engineering	1
19965	Waterworks & Sewage Division 1	1
19966	Huzhou Third People's Hospital	1
19967	Teacher	1
19968	American Enterprise Institute	1
19969	Geological Survey of Denmark and Greenland	1
19970	PT Forensika Digital Nusantara	1
19971	Universitas Wahid Hasyim	1
19972	SamiGeo	1
19973	Cardiff & Vale University Health Board	1
19974	Escuela Superior de Matemáticas No. 2	1
19975	SAP Labs India Pvt. Ltd.	1
19976	Oldenburger Forschungs- Und Entwicklungsinstitut fur Informatik-Werkzeuge Und -Systeme	1
19977	Munhwa Ilbo	1
19978	Shaanxi Provincial Key Research Center of Child Mental and Behavioral Health	1
19979	Shangqiu Polytechnic	1
19980	Federal Reserve Bank of Cleveland	1
19981	Choyze GmbH	1
19982	Huai'an No. 3 People's Hospital	1
19983	High Point University	1
19984	Design and Technology University	1
19985	Escuela Universitaria de Osuna	1
19986	The Managing Editor of JPAE for the PA Education Association	1
19987	PA Education Association in Washington	1
19988	Faculty of Medical Sciences	1
19989	BDO China Shu Lun Pan CPAs	1
19990	St. Aloysius College	1
19991	Shenzhen Middle School	1
19992	Munich Re Markets in Munich	1
19993	Florence Nightingale Training college of Nursing	1
19994	JDA Software Group, Inc.	1
19995	Blue Yonder India Private Limited	1
19996	Rothko Investment Strategies	1
19997	Xi'an Institute of Electromechanical Information Technology	1
19998	Guangdong Urban and Rural Planning and Construction Intelligent Service Engineering Technology Research Center	1
19999	Hunan Provincial Key Laboratory of Low Carbon Healthy Building	1
20000	Zhejiang University-University of Edinburgh Institute	1
20001	Akenten Appiah-Menka University of Skills Training and Entrepreneurial Development	1
20002	Universidad Provincial del Sudoeste	1
20003	Kostanay Social and Technical University named after academician Z. Aldamzhar	1
20004	Mondrian Investment Partners	1
20005	Beijing Academy	1
20006	Institut für Theoretische Physik Heidelberg	1
20007	The Institute for Serbian Culture Priština – Leposavić	1
20008	CSIR - Savanna Agricultural Research Institute	1
20009	Botswana Accountancy College	1
20010	Freddie Mac	1
20011	Bates White Economic Consulting	1
20012	Shaoxing Second Hospital	1
20013	Wuhan National Laboratory for Optoelectronics	1
20014	Federal Institute of Goiás/Goiânia Campus/Department III-Geomatics Coordination	1
20015	State Polytechnic of Creative Media	1
20016	Western Medicine Hospital	1
20017	Oxford Medical Simulation	1
20018	School of Engineering and Computer Science	1
20019	CoVar Applied Technologies	1
20020	Qurtuba University of Science and Information Technology	1
20021	Federal Institute of Science and Technology of the State of Mato Grosso	1
20022	South Louisiana Community College	1
20023	Ashford and St Peter's Hospitals NHS Foundation Trust	1
20024	Fujian Putian Sea-100 Food Co., Ltd	1
20025	China Construction Materials Industrial Geology Reconnaissance Center	1
20026	Ningbo Forest Farm	1
20027	Hanamaki General Hospital	1
20028	MH Evaluation & Research	1
20029	National Hospital Organization Hokkaido Medical Center	1
20030	Hebei Academy of Sciences	1
20031	Regional Service for Agri-food Research and Development	1
20032	Galician Agency of Food Quality (Agacal)	1
20033	Gyeongkuk National University	1
20034	Environmental Science Center, Qatar University	1
20035	College of Earth & Environmental Sciences	1
20036	Laboratório da Paisagem	1
20037	Malaysia Halal Analysis Centre (MyHAC)	1
20038	Institute for Complex Systems of CNR	1
20039	Kemicentrum	1
20040	Nepal Public Health Research and Development Center	1
20041	Faculty of Accountancy	1
20042	Kolej Teknologi Darul Naim	1
20043	British Broadcasting Corporation	1
20044	Sri Ganesh College of Arts and Science	1
20045	Strive Health	1
20046	STMIK Profesional Makassar	1
20047	Universitas Dipa Makassar	1
20048	Guangdong Provincial Key Laboratory of Energy Materials for Electric Power	1
